Country,Year,Production_Mb,Consumption_Mb,Reserves_Gb,Price_Brent,R_to_P_Years,has_reserve,has_production,has_consumption,coverage_pct
Taiwan,2008,,0.3614,,97.26,,False,False,True,0.3333
Taiwan,2009,,0.3559,,61.67,,False,False,True,0.3333
Taiwan,2010,,0.3708,,79.5,,False,False,True,0.3333
Taiwan,2011,,0.3457,,111.26,,False,False,True,0.3333
Taiwan,2012,,0.3402,,111.67,,False,False,True,0.3333
Taiwan,2013,,0.3522,,108.66,,False,False,True,0.3333
Taiwan,2014,,0.3632,,98.95,,False,False,True,0.3333
Taiwan,2015,,0.3723,,52.39,,False,False,True,0.3333
Taiwan,2016,,0.3727,,43.73,,False,False,True,0.3333
Taiwan,2017,,0.3694,,54.19,,False,False,True,0.3333
Taiwan,2018,,0.3683,,71.31,,False,False,True,0.3333
Taiwan,2019,,0.3475,,64.21,,False,False,True,0.3333
Taiwan,2020,,0.3318,,41.84,,False,False,True,0.3333
Taiwan,2021,,0.3508,,70.91,,False,False,True,0.3333
Taiwan,2022,,0.3224,,101.32,,False,False,True,0.3333
Taiwan,2023,,0.3047,,82.64,,False,False,True,0.3333
Taiwan,2024,,0.3007,,80.76,,False,False,True,0.3333
Thailand,1980,,0.084,,36.83,,False,False,True,0.3333
Thailand,1981,0.0007,0.0799,,35.93,,False,True,True,0.6667
Thailand,1982,0.0022,0.0737,,32.97,,False,True,True,0.6667
Thailand,1983,0.0047,0.0818,,29.55,,False,True,True,0.6667
Thailand,1984,0.0088,0.0861,0.1,28.78,11415.5251,True,True,True,1.0
Thailand,1985,0.0179,0.0821,0.1,27.56,5591.2776,True,True,True,1.0
Thailand,1986,0.0175,0.085,0.1,14.43,5707.7626,True,True,True,1.0
Thailand,1987,0.0164,0.0923,0.1,18.44,6088.2801,True,True,True,1.0
Thailand,1988,0.0186,0.1051,0.1,14.92,5372.0118,True,True,True,1.0
Thailand,1989,0.0179,0.1248,0.2,18.23,11182.5552,True,True,True,1.0
Thailand,1990,0.0219,0.1478,0.3,23.73,13698.6301,True,True,True,1.0
Thailand,1991,0.0259,0.1573,0.2,20.0,7717.5381,True,True,True,1.0
Thailand,1992,0.0307,0.1745,0.2,19.32,6523.1572,True,True,True,1.0
Thailand,1993,0.0318,0.2018,0.2,16.97,6298.2208,True,True,True,1.0
Thailand,1994,0.0314,0.2256,0.2,15.82,6371.4559,True,True,True,1.0
Thailand,1995,0.031,0.2588,0.3,17.02,9669.6213,True,True,True,1.0
Thailand,1996,0.035,0.288,0.2,20.67,5707.7626,True,True,True,1.0
Thailand,1997,0.0398,0.2913,0.3,19.09,7540.5304,True,True,True,1.0
Thailand,1998,0.0412,0.2661,0.4,12.72,9698.1452,True,True,True,1.0
Thailand,1999,0.0449,0.2807,0.4,17.97,8909.6781,True,True,True,1.0
Thailand,2000,0.0679,0.2748,0.5,28.5,7364.8549,True,True,True,1.0
Thailand,2001,0.0752,0.2748,0.6,24.44,7979.7845,True,True,True,1.0
Thailand,2002,0.081,0.2978,0.7,25.02,8638.7758,True,True,True,1.0
Thailand,2003,0.0931,0.3274,0.5,28.83,5372.0118,True,True,True,1.0
Thailand,2004,0.0916,0.3603,0.5,38.27,5457.6216,True,True,True,1.0
Thailand,2005,0.1132,0.3635,0.5,54.52,4418.9129,True,True,True,1.0
Thailand,2006,0.1226,0.3635,0.5,65.14,4076.9733,True,True,True,1.0
Thailand,2007,0.1292,0.3624,0.5,72.39,3869.6695,True,True,True,1.0
Thailand,2008,0.1354,0.3449,0.5,97.26,3692.3531,True,True,True,1.0
Thailand,2009,0.1405,0.3595,0.4,61.67,2846.4686,True,True,True,1.0
Thailand,2010,0.1434,0.373,0.4,79.5,2788.5252,True,True,True,1.0
Thailand,2011,0.1566,0.3876,0.5,111.26,3193.1539,True,True,True,1.0
Thailand,2012,0.1719,0.3989,0.4,111.67,2326.7312,True,True,True,1.0
Thailand,2013,0.1701,0.4205,0.5,108.66,2939.6202,True,True,True,1.0
Thailand,2014,0.1694,0.4267,0.4,98.95,2361.8328,True,True,True,1.0
Thailand,2015,0.1756,0.4274,0.4,52.39,2278.3584,True,True,True,1.0
Thailand,2016,0.1785,0.4369,0.3,43.73,1680.8135,True,True,True,1.0
Thailand,2017,0.1774,0.4537,0.3,54.19,1691.1889,True,True,True,1.0
Thailand,2018,0.1734,0.4643,0.3,71.31,1730.3533,True,True,True,1.0
Thailand,2019,0.1734,0.469,0.3,64.21,1730.3533,True,True,True,1.0
Thailand,2020,0.1537,0.4212,0.3,41.84,1952.2988,True,True,True,1.0
Thailand,2021,0.1453,0.4234,,70.91,,False,True,True,0.6667
Thailand,2022,0.1197,0.4456,,101.32,,False,True,True,0.6667
Thailand,2023,0.1183,0.4442,,82.64,,False,True,True,0.6667
Thailand,2024,0.1288,0.4573,,80.76,,False,True,True,0.6667
Trinidad & Tobago,1980,0.0774,0.0117,0.6,36.83,7753.9416,True,True,True,1.0
Trinidad & Tobago,1981,0.069,0.0117,0.6,35.93,8697.5429,True,True,True,1.0
Trinidad & Tobago,1982,0.0646,0.0131,0.6,32.97,9287.2069,True,True,True,1.0
Trinidad & Tobago,1983,0.0584,0.0113,0.5,29.55,8561.6438,True,True,True,1.0
Trinidad & Tobago,1984,0.062,0.0102,0.6,28.78,9669.6213,True,True,True,1.0
Trinidad & Tobago,1985,0.0642,0.0106,0.6,27.56,9339.9751,True,True,True,1.0
Trinidad & Tobago,1986,0.0617,0.0113,0.6,14.43,9726.838,True,True,True,1.0
Trinidad & Tobago,1987,0.0566,0.0077,0.6,18.44,10605.3911,True,True,True,1.0
Trinidad & Tobago,1988,0.0551,0.0073,0.6,14.92,10886.3286,True,True,True,1.0
Trinidad & Tobago,1989,0.0544,0.0066,0.6,18.23,11032.4538,True,True,True,1.0
Trinidad & Tobago,1990,0.0548,0.0091,0.6,23.73,10958.9041,True,True,True,1.0
Trinidad & Tobago,1991,0.0544,0.0088,0.6,20.0,11032.4538,True,True,True,1.0
Trinidad & Tobago,1992,0.0526,0.012,0.5,19.32,9512.9376,True,True,True,1.0
Trinidad & Tobago,1993,0.0489,0.0106,0.6,16.97,12267.43,True,True,True,1.0
Trinidad & Tobago,1994,0.0515,0.0084,0.6,15.82,11658.4086,True,True,True,1.0
Trinidad & Tobago,1995,0.0518,0.0095,0.7,17.02,13505.6917,True,True,True,1.0
Trinidad & Tobago,1996,0.0515,0.0106,0.7,20.67,13601.4767,True,True,True,1.0
Trinidad & Tobago,1997,0.0493,0.0066,0.7,19.09,14205.9868,True,True,True,1.0
Trinidad & Tobago,1998,0.0489,0.0077,0.7,12.72,14312.0016,True,True,True,1.0
Trinidad & Tobago,1999,0.0515,0.0128,0.8,17.97,15544.5448,True,True,True,1.0
Trinidad & Tobago,2000,0.0504,0.011,0.9,28.5,17867.7784,True,True,True,1.0
Trinidad & Tobago,2001,0.0489,0.0113,1.0,24.44,20445.7166,True,True,True,1.0
Trinidad & Tobago,2002,0.0562,0.012,1.1,25.02,19569.4716,True,True,True,1.0
Trinidad & Tobago,2003,0.0599,0.012,0.9,28.83,15035.0819,True,True,True,1.0
Trinidad & Tobago,2004,0.0555,0.0128,0.8,38.27,14419.6107,True,True,True,1.0
Trinidad & Tobago,2005,0.0628,0.0142,0.8,54.52,12742.9118,True,True,True,1.0
Trinidad & Tobago,2006,0.0635,0.015,0.8,65.14,12596.4415,True,True,True,1.0
Trinidad & Tobago,2007,0.0566,0.0153,0.9,72.39,15908.0866,True,True,True,1.0
Trinidad & Tobago,2008,0.0544,0.0164,0.8,97.26,14709.9384,True,True,True,1.0
Trinidad & Tobago,2009,0.0548,0.0157,0.8,61.67,14611.8721,True,True,True,1.0
Trinidad & Tobago,2010,0.0529,0.0161,0.8,79.5,15115.7298,True,True,True,1.0
Trinidad & Tobago,2011,0.0496,0.0157,0.8,111.26,16116.0355,True,True,True,1.0
Trinidad & Tobago,2012,0.0427,0.0146,0.8,111.67,18733.1694,True,True,True,1.0
Trinidad & Tobago,2013,0.0423,0.0157,0.8,108.66,18894.6623,True,True,True,1.0
Trinidad & Tobago,2014,0.0416,0.0146,0.8,98.95,19226.1476,True,True,True,1.0
Trinidad & Tobago,2015,0.0398,0.0161,0.7,52.39,17594.5708,True,True,True,1.0
Trinidad & Tobago,2016,0.0354,0.0164,0.2,43.73,5648.9196,True,True,True,1.0
Trinidad & Tobago,2017,0.0361,0.0146,0.2,54.19,5534.8001,True,True,True,1.0
Trinidad & Tobago,2018,0.0318,0.0124,0.2,71.31,6298.2208,True,True,True,1.0
Trinidad & Tobago,2019,0.0299,0.0128,0.2,64.21,6682.2586,True,True,True,1.0
Trinidad & Tobago,2020,0.0277,0.011,0.2,41.84,7209.8053,True,True,True,1.0
Trinidad & Tobago,2021,0.0281,0.011,,70.91,,False,True,True,0.6667
Trinidad & Tobago,2022,0.027,0.0116,,101.32,,False,True,True,0.6667
Trinidad & Tobago,2023,0.027,0.0119,,82.64,,False,True,True,0.6667
Trinidad & Tobago,2024,0.027,0.0121,,80.76,,False,True,True,0.6667
Tunisia,1980,0.0431,,2.2,36.83,51079.6378,True,True,False,0.6667
Tunisia,1981,0.0416,,2.5,35.93,60081.7111,True,True,False,0.6667
Tunisia,1982,0.0394,,2.5,32.97,63419.584,True,True,False,0.6667
Tunisia,1983,0.0427,,2.5,29.55,58541.1544,True,True,False,0.6667
Tunisia,1984,0.042,,1.8,28.78,42882.6683,True,True,False,0.6667
Tunisia,1985,0.0416,,1.8,27.56,43258.832,True,True,False,0.6667
Tunisia,1986,0.0405,,1.8,14.43,44427.9896,True,True,False,0.6667
Tunisia,1987,0.0387,,1.7,18.44,43939.0023,True,True,False,0.6667
Tunisia,1988,0.038,,1.8,14.92,47418.3351,True,True,False,0.6667
Tunisia,1989,0.0383,,1.8,18.23,46966.7319,True,True,False,0.6667
Tunisia,1990,0.0372,,1.7,23.73,45662.1005,True,True,False,0.6667
Tunisia,1991,0.0427,,0.4,20.0,9366.5847,True,True,False,0.6667
Tunisia,1992,0.0427,,0.5,19.32,11708.2309,True,True,False,0.6667
Tunisia,1993,0.0387,,0.4,16.97,10338.5888,True,True,False,0.6667
Tunisia,1994,0.0358,,0.3,15.82,8386.9164,True,True,False,0.6667
Tunisia,1995,0.0347,,0.4,17.02,11535.6885,True,True,False,0.6667
Tunisia,1996,0.0343,,0.3,20.67,8743.8065,True,True,False,0.6667
Tunisia,1997,0.0328,,0.3,19.09,9132.4201,True,True,False,0.6667
Tunisia,1998,0.0321,,0.3,12.72,9339.9751,True,True,False,0.6667
Tunisia,1999,0.0328,,0.3,17.97,9132.4201,True,True,False,0.6667
Tunisia,2000,0.0281,,0.4,28.5,14232.343,True,True,False,0.6667
Tunisia,2001,0.0259,,0.5,24.44,19293.8453,True,True,False,0.6667
Tunisia,2002,0.0266,,0.5,25.02,18765.2468,True,True,False,0.6667
Tunisia,2003,0.0245,,0.6,28.83,24534.8599,True,True,False,0.6667
Tunisia,2004,0.0256,,0.7,38.27,27397.2603,True,True,False,0.6667
Tunisia,2005,0.0263,,0.6,54.52,22831.0502,True,True,False,0.6667
Tunisia,2006,0.0252,,0.6,65.14,23823.7046,True,True,False,0.6667
Tunisia,2007,0.035,,0.6,72.39,17123.2877,True,True,False,0.6667
Tunisia,2008,0.0318,,0.6,97.26,18894.6623,True,True,False,0.6667
Tunisia,2009,0.0299,,0.4,61.67,13364.5172,True,True,False,0.6667
Tunisia,2010,0.0299,,0.4,79.5,13364.5172,True,True,False,0.6667
Tunisia,2011,0.0266,,0.4,111.26,15012.1974,True,True,False,0.6667
Tunisia,2012,0.0266,,0.4,111.67,15012.1974,True,True,False,0.6667
Tunisia,2013,0.0248,,0.4,108.66,16116.0355,True,True,False,0.6667
Tunisia,2014,0.023,,0.4,98.95,17395.0859,True,True,False,0.6667
Tunisia,2015,0.0208,,0.4,52.39,19226.1476,True,True,False,0.6667
Tunisia,2016,0.0197,,0.4,43.73,20294.2669,True,True,False,0.6667
Tunisia,2017,0.0164,,0.4,54.19,24353.1202,True,True,False,0.6667
Tunisia,2018,0.0161,,0.4,71.31,24906.6002,True,True,False,0.6667
Tunisia,2019,0.0146,,0.4,64.21,27397.2603,True,True,False,0.6667
Tunisia,2020,0.0135,,0.4,41.84,29618.6598,True,True,False,0.6667
Tunisia,2021,0.0164,,,70.91,,False,True,False,0.3333
Tunisia,2022,0.0139,,,101.32,,False,True,False,0.3333
Tunisia,2023,0.0135,,,82.64,,False,True,False,0.3333
Tunisia,2024,0.012,,,80.76,,False,True,False,0.3333
Turkey,1980,,0.1117,,36.83,,False,False,True,0.3333
Turkey,1981,,0.111,,35.93,,False,False,True,0.3333
Turkey,1982,,0.1183,,32.97,,False,False,True,0.3333
Turkey,1983,,0.1252,,29.55,,False,False,True,0.3333
Turkey,1984,,0.1241,,28.78,,False,False,True,0.3333
Turkey,1985,,0.131,,27.56,,False,False,True,0.3333
Turkey,1986,,0.1427,,14.43,,False,False,True,0.3333
Turkey,1987,,0.1621,,18.44,,False,False,True,0.3333
Turkey,1988,,0.1734,,14.92,,False,False,True,0.3333
Turkey,1989,,0.1632,,18.23,,False,False,True,0.3333
Turkey,1990,,0.1734,,23.73,,False,False,True,0.3333
Turkey,1991,,0.1694,,20.0,,False,False,True,0.3333
Turkey,1992,,0.1785,,19.32,,False,False,True,0.3333
Turkey,1993,,0.2051,,16.97,,False,False,True,0.3333
Turkey,1994,,0.1967,,15.82,,False,False,True,0.3333
Turkey,1995,,0.2208,,17.02,,False,False,True,0.3333
Turkey,1996,,0.2303,,20.67,,False,False,True,0.3333
Turkey,1997,,0.2289,,19.09,,False,False,True,0.3333
Turkey,1998,,0.2296,,12.72,,False,False,True,0.3333
Turkey,1999,,0.2292,,17.97,,False,False,True,0.3333
Turkey,2000,,0.2424,,28.5,,False,False,True,0.3333
Turkey,2001,,0.2245,,24.44,,False,False,True,0.3333
Turkey,2002,,0.2387,,25.02,,False,False,True,0.3333
Turkey,2003,,0.2347,,28.83,,False,False,True,0.3333
Turkey,2004,,0.2409,,38.27,,False,False,True,0.3333
Turkey,2005,,0.2394,,54.52,,False,False,True,0.3333
Turkey,2006,,0.2478,,65.14,,False,False,True,0.3333
Turkey,2007,,0.2533,,72.39,,False,False,True,0.3333
Turkey,2008,,0.2489,,97.26,,False,False,True,0.3333
Turkey,2009,,0.2577,,61.67,,False,False,True,0.3333
Turkey,2010,,0.2482,,79.5,,False,False,True,0.3333
Turkey,2011,,0.2387,,111.26,,False,False,True,0.3333
Turkey,2012,,0.2497,,111.67,,False,False,True,0.3333
Turkey,2013,,0.2679,,108.66,,False,False,True,0.3333
Turkey,2014,,0.2756,,98.95,,False,False,True,0.3333
Turkey,2015,,0.3227,,52.39,,False,False,True,0.3333
Turkey,2016,,0.3431,,43.73,,False,False,True,0.3333
Turkey,2017,,0.3701,,54.19,,False,False,True,0.3333
Turkey,2018,,0.3716,,71.31,,False,False,True,0.3333
Turkey,2019,,0.3741,,64.21,,False,False,True,0.3333
Turkey,2020,,0.354,,41.84,,False,False,True,0.3333
Turkey,2021,,0.377,,70.91,,False,False,True,0.3333
Turkey,2022,,0.3911,,101.32,,False,False,True,0.3333
Turkey,2023,,0.4172,,82.64,,False,False,True,0.3333
Turkey,2024,,0.4243,,80.76,,False,False,True,0.3333
Turkmenistan,1980,,,,36.83,,False,False,False,0.0
Turkmenistan,1981,,,,35.93,,False,False,False,0.0
Turkmenistan,1982,,,,32.97,,False,False,False,0.0
Turkmenistan,1983,,,,29.55,,False,False,False,0.0
Turkmenistan,1984,,,,28.78,,False,False,False,0.0
Turkmenistan,1985,0.0518,0.035,,27.56,,False,True,True,0.6667
Turkmenistan,1986,0.0504,0.0256,,14.43,,False,True,True,0.6667
Turkmenistan,1987,0.0493,0.0256,,18.44,,False,True,True,0.6667
Turkmenistan,1988,0.0438,0.0252,,14.92,,False,True,True,0.6667
Turkmenistan,1989,0.0442,0.0256,,18.23,,False,True,True,0.6667
Turkmenistan,1990,0.0438,0.0391,,23.73,,False,True,True,0.6667
Turkmenistan,1991,0.0412,0.0321,0.5,20.0,12122.6815,True,True,True,1.0
Turkmenistan,1992,0.0398,0.0299,0.5,19.32,12567.5506,True,True,True,1.0
Turkmenistan,1993,0.0336,0.0241,0.5,16.97,14889.8154,True,True,True,1.0
Turkmenistan,1994,0.0318,0.0256,0.5,15.82,15745.5519,True,True,True,1.0
Turkmenistan,1995,0.0307,0.0182,0.5,17.02,16307.893,True,True,True,1.0
Turkmenistan,1996,0.0328,0.0248,0.5,20.67,15220.7002,True,True,True,1.0
Turkmenistan,1997,0.0394,0.0256,0.5,19.09,12683.9168,True,True,True,1.0
Turkmenistan,1998,0.0471,0.0248,0.5,12.72,10619.0931,True,True,True,1.0
Turkmenistan,1999,0.0522,0.0212,0.5,17.97,9579.4616,True,True,True,1.0
Turkmenistan,2000,0.0533,0.0383,0.5,28.5,9382.6234,True,True,True,1.0
Turkmenistan,2001,0.0569,0.0314,0.5,24.44,8781.1732,True,True,True,1.0
Turkmenistan,2002,0.0602,0.0372,0.5,25.02,8302.2001,True,True,True,1.0
Turkmenistan,2003,0.0642,0.0354,0.5,28.83,7783.3126,True,True,True,1.0
Turkmenistan,2004,0.0679,0.0478,0.5,38.27,7364.8549,True,True,True,1.0
Turkmenistan,2005,0.0719,0.0394,0.5,54.52,6953.6194,True,True,True,1.0
Turkmenistan,2006,0.0741,0.0398,0.6,65.14,8097.7124,True,True,True,1.0
Turkmenistan,2007,0.0759,0.0365,0.6,72.39,7903.0558,True,True,True,1.0
Turkmenistan,2008,0.0785,0.0496,0.6,97.26,7645.7471,True,True,True,1.0
Turkmenistan,2009,0.0807,0.0358,0.6,61.67,7438.1702,True,True,True,1.0
Turkmenistan,2010,0.0825,0.0416,0.6,79.5,7273.6089,True,True,True,1.0
Turkmenistan,2011,0.0854,0.0394,0.6,111.26,7024.9385,True,True,True,1.0
Turkmenistan,2012,0.0891,0.0558,0.6,111.67,6737.0312,True,True,True,1.0
Turkmenistan,2013,0.0934,0.05,0.6,108.66,6421.2329,True,True,True,1.0
Turkmenistan,2014,0.096,0.0562,0.6,98.95,6250.3255,True,True,True,1.0
Turkmenistan,2015,0.0989,0.0464,0.6,52.39,6065.8141,True,True,True,1.0
Turkmenistan,2016,0.0986,0.0646,0.6,43.73,6088.2801,True,True,True,1.0
Turkmenistan,2017,0.0982,0.0515,0.6,54.19,6110.9131,True,True,True,1.0
Turkmenistan,2018,0.0945,0.0551,0.6,71.31,6346.8557,True,True,True,1.0
Turkmenistan,2019,0.0927,0.0511,0.6,64.21,6471.7938,True,True,True,1.0
Turkmenistan,2020,0.0799,0.0694,0.6,41.84,7506.0987,True,True,True,1.0
Turkmenistan,2021,0.0752,0.0602,,70.91,,False,True,True,0.6667
Turkmenistan,2022,0.0741,0.0669,,101.32,,False,True,True,0.6667
Turkmenistan,2023,0.0697,0.0593,,82.64,,False,True,True,0.6667
Turkmenistan,2024,0.0686,0.0593,,80.76,,False,True,True,0.6667
Ukraine,1980,,,,36.83,,False,False,False,0.0
Ukraine,1981,,,,35.93,,False,False,False,0.0
Ukraine,1982,,,,32.97,,False,False,False,0.0
Ukraine,1983,,,,29.55,,False,False,False,0.0
Ukraine,1984,,,,28.78,,False,False,False,0.0
Ukraine,1985,,0.4643,,27.56,,False,False,True,0.3333
Ukraine,1986,,0.4665,,14.43,,False,False,True,0.3333
Ukraine,1987,,0.4854,,18.44,,False,False,True,0.3333
Ukraine,1988,,0.4453,,14.92,,False,False,True,0.3333
Ukraine,1989,,0.4274,,18.23,,False,False,True,0.3333
Ukraine,1990,,0.4763,,23.73,,False,False,True,0.3333
Ukraine,1991,,0.4548,,20.0,,False,False,True,0.3333
Ukraine,1992,,0.292,,19.32,,False,False,True,0.3333
Ukraine,1993,,0.2091,,16.97,,False,False,True,0.3333
Ukraine,1994,,0.184,,15.82,,False,False,True,0.3333
Ukraine,1995,,0.1938,,17.02,,False,False,True,0.3333
Ukraine,1996,,0.1186,,20.67,,False,False,True,0.3333
Ukraine,1997,,0.1387,,19.09,,False,False,True,0.3333
Ukraine,1998,,0.127,,12.72,,False,False,True,0.3333
Ukraine,1999,,0.0967,,17.97,,False,False,True,0.3333
Ukraine,2000,,0.0909,,28.5,,False,False,True,0.3333
Ukraine,2001,,0.1015,,24.44,,False,False,True,0.3333
Ukraine,2002,,0.104,,25.02,,False,False,True,0.3333
Ukraine,2003,,0.108,,28.83,,False,False,True,0.3333
Ukraine,2004,,0.108,,38.27,,False,False,True,0.3333
Ukraine,2005,,0.1113,,54.52,,False,False,True,0.3333
Ukraine,2006,,0.1139,,65.14,,False,False,True,0.3333
Ukraine,2007,,0.1183,,72.39,,False,False,True,0.3333
Ukraine,2008,,0.1132,,97.26,,False,False,True,0.3333
Ukraine,2009,,0.1102,,61.67,,False,False,True,0.3333
Ukraine,2010,,0.1069,,79.5,,False,False,True,0.3333
Ukraine,2011,,0.1062,,111.26,,False,False,True,0.3333
Ukraine,2012,,0.1048,,111.67,,False,False,True,0.3333
Ukraine,2013,,0.1,,108.66,,False,False,True,0.3333
Ukraine,2014,,0.0891,,98.95,,False,False,True,0.3333
Ukraine,2015,,0.0785,,52.39,,False,False,True,0.3333
Ukraine,2016,,0.0832,,43.73,,False,False,True,0.3333
Ukraine,2017,,0.084,,54.19,,False,False,True,0.3333
Ukraine,2018,,0.0876,,71.31,,False,False,True,0.3333
Ukraine,2019,,0.0872,,64.21,,False,False,True,0.3333
Ukraine,2020,,0.0829,,41.84,,False,False,True,0.3333
Ukraine,2021,,0.084,,70.91,,False,False,True,0.3333
Ukraine,2022,,0.0732,,101.32,,False,False,True,0.3333
Ukraine,2023,,0.0744,,82.64,,False,False,True,0.3333
Ukraine,2024,,0.0752,,80.76,,False,False,True,0.3333
United Arab Emirates,1980,0.6333,0.0361,30.4,36.83,48004.4215,True,True,True,1.0
United Arab Emirates,1981,0.5621,0.0398,32.2,35.93,57285.1806,True,True,True,1.0
United Arab Emirates,1982,0.4971,0.0438,32.4,32.97,65174.0993,True,True,True,1.0
United Arab Emirates,1983,0.4719,0.0442,32.3,29.55,68440.1784,True,True,True,1.0
United Arab Emirates,1984,0.4548,0.0504,32.5,28.78,71461.5537,True,True,True,1.0
United Arab Emirates,1985,0.442,0.0617,33.0,27.56,74658.0998,True,True,True,1.0
United Arab Emirates,1986,0.5157,0.0745,97.2,14.43,188465.2299,True,True,True,1.0
United Arab Emirates,1987,0.5369,0.0818,98.1,18.44,182710.4849,True,True,True,1.0
United Arab Emirates,1988,0.5636,0.0978,98.1,14.92,174071.971,True,True,True,1.0
United Arab Emirates,1989,0.6639,0.1029,98.1,18.23,147755.4279,True,True,True,1.0
United Arab Emirates,1990,0.7245,0.1084,98.1,23.73,135399.0546,True,True,True,1.0
United Arab Emirates,1991,0.83,0.1321,98.1,20.0,118191.3471,True,True,True,1.0
United Arab Emirates,1992,0.9107,0.1325,98.1,19.32,107722.2939,True,True,True,1.0
United Arab Emirates,1993,0.8899,0.138,98.1,16.97,110240.8217,True,True,True,1.0
United Arab Emirates,1994,0.899,0.1442,98.1,15.82,109121.8527,True,True,True,1.0
United Arab Emirates,1995,0.8921,0.1445,98.1,17.02,109970.1814,True,True,True,1.0
United Arab Emirates,1996,0.9129,0.1391,97.8,20.67,107135.2281,True,True,True,1.0
United Arab Emirates,1997,0.9205,0.1416,97.8,19.09,106243.1425,True,True,True,1.0
United Arab Emirates,1998,0.9526,0.1413,97.8,12.72,102660.9983,True,True,True,1.0
United Arab Emirates,1999,0.8811,0.1383,97.8,17.97,110996.3569,True,True,True,1.0
United Arab Emirates,2000,0.9486,0.1372,97.8,28.5,103095.5004,True,True,True,1.0
United Arab Emirates,2001,0.9275,0.1372,97.8,24.44,105448.7231,True,True,True,1.0
United Arab Emirates,2002,0.8636,0.1486,97.8,25.02,113248.1849,True,True,True,1.0
United Arab Emirates,2003,0.9935,0.1635,97.8,28.83,98436.8867,True,True,True,1.0
United Arab Emirates,2004,1.03,0.1748,97.8,38.27,94948.6908,True,True,True,1.0
United Arab Emirates,2005,1.0749,0.181,97.8,54.52,90983.0918,True,True,True,1.0
United Arab Emirates,2006,1.1443,0.1945,97.8,65.14,85468.9651,True,True,True,1.0
United Arab Emirates,2007,1.1293,0.2084,97.8,72.39,86601.5532,True,True,True,1.0
United Arab Emirates,2008,1.1362,0.2179,97.8,97.26,86072.986,True,True,True,1.0
United Arab Emirates,2009,1.0158,0.2186,97.8,61.67,96279.2689,True,True,True,1.0
United Arab Emirates,2010,1.064,0.2387,97.8,79.5,91919.453,True,True,True,1.0
United Arab Emirates,2011,1.1954,0.2639,97.8,111.26,81815.3299,True,True,True,1.0
United Arab Emirates,2012,1.2388,0.2796,97.8,111.67,78946.7311,True,True,True,1.0
United Arab Emirates,2013,1.2921,0.3092,97.8,108.66,75690.736,True,True,True,1.0
United Arab Emirates,2014,1.3111,0.3216,97.8,98.95,74594.9904,True,True,True,1.0
United Arab Emirates,2015,1.4147,0.3329,97.8,52.39,69129.31,True,True,True,1.0
United Arab Emirates,2016,1.4673,0.3632,97.8,43.73,66653.0362,True,True,True,1.0
United Arab Emirates,2017,1.4162,0.3592,97.8,54.19,69058.0426,True,True,True,1.0
United Arab Emirates,2018,1.4213,0.3592,97.8,71.31,68809.76,True,True,True,1.0
United Arab Emirates,2019,1.4542,0.3511,97.8,64.21,67255.3227,True,True,True,1.0
United Arab Emirates,2020,1.3512,0.3201,97.8,41.84,72378.4996,True,True,True,1.0
